solv_ratio_1,solv_ratio_2,solv_ratio_3,solv_ratio_4,mol_wt_solv_1,mol_wt_solv_2,mol_wt_solv_3,mol_wt_solv_4,mol_wt_salt,conc_salt,temperature
0.6,0.4,0,0,102.0316941,88.01604399,0,0,217.1624929,0.918146718,-30
0.6,0.4,0,0,102.0316941,88.01604399,0,0,217.1624929,1.131274131,-30
0.6,0.4,0,0,102.0316941,88.01604399,0,0,217.1624929,0.093436293,-40
0.6,0.4,0,0,102.0316941,88.01604399,0,0,217.1624929,0.190733591,-40
0.6,0.4,0,0,102.0316941,88.01604399,0,0,217.1624929,0.325096525,-40
0.6,0.4,0,0,102.0316941,88.01604399,0,0,217.1624929,0.491891892,-40
0.6,0.4,0,0,102.0316941,88.01604399,0,0,217.1624929,0.681853282,-40
0.6,0.4,0,0,102.0316941,88.01604399,0,0,217.1624929,0.918146718,-40
0.4,0.6,0,0,102.0316941,118.0629942,0,0,217.1624929,0.028571429,60
0.4,0.6,0,0,102.0316941,118.0629942,0,0,217.1624929,0.065637066,60
0.4,0.6,0,0,102.0316941,118.0629942,0,0,217.1624929,0.116602317,60
0.4,0.6,0,0,102.0316941,118.0629942,0,0,217.1624929,0.181467181,60
0.4,0.6,0,0,102.0316941,118.0629942,0,0,217.1624929,0.255598456,60
0.4,0.6,0,0,102.0316941,118.0629942,0,0,217.1624929,0.32972973,60
0.4,0.6,0,0,102.0316941,118.0629942,0,0,217.1624929,0.394594595,60
0.4,0.6,0,0,102.0316941,118.0629942,0,0,217.1624929,0.459459459,60
0.4,0.6,0,0,102.0316941,118.0629942,0,0,217.1624929,0.51042471,60
0.4,0.6,0,0,102.0316941,118.0629942,0,0,217.1624929,0.028571429,50
0.4,0.6,0,0,102.0316941,118.0629942,0,0,217.1624929,0.07027027,50
0.4,0.6,0,0,102.0316941,118.0629942,0,0,217.1624929,0.116602317,50
0.4,0.6,0,0,102.0316941,118.0629942,0,0,217.1624929,0.181467181,50
0.4,0.6,0,0,102.0316941,118.0629942,0,0,217.1624929,0.255598456,50
0.4,0.6,0,0,102.0316941,118.0629942,0,0,217.1624929,0.325096525,50
0.4,0.6,0,0,102.0316941,118.0629942,0,0,217.1624929,0.394594595,50
0.4,0.6,0,0,102.0316941,118.0629942,0,0,217.1624929,0.464092664,50
0.4,0.6,0,0,102.0316941,118.0629942,0,0,217.1624929,0.515057915,50
0.4,0.6,0,0,102.0316941,118.0629942,0,0,217.1624929,0.028571429,40
0.4,0.6,0,0,102.0316941,118.0629942,0,0,217.1624929,0.07027027,40
0.4,0.6,0,0,102.0316941,118.0629942,0,0,217.1624929,0.116602317,40
0.4,0.6,0,0,102.0316941,118.0629942,0,0,217.1624929,0.181467181,40
0.4,0.6,0,0,102.0316941,118.0629942,0,0,217.1624929,0.255598456,40
0.4,0.6,0,0,102.0316941,118.0629942,0,0,217.1624929,0.325096525,40
0.4,0.6,0,0,102.0316941,118.0629942,0,0,217.1624929,0.399227799,40
0.4,0.6,0,0,102.0316941,118.0629942,0,0,217.1624929,0.459459459,40
0.4,0.6,0,0,102.0316941,118.0629942,0,0,217.1624929,0.515057915,40
0.4,0.6,0,0,102.0316941,118.0629942,0,0,217.1624929,0.033204633,30
0.4,0.6,0,0,102.0316941,118.0629942,0,0,217.1624929,0.07027027,30
0.4,0.6,0,0,102.0316941,118.0629942,0,0,217.1624929,0.121235521,30
0.4,0.6,0,0,102.0316941,118.0629942,0,0,217.1624929,0.186100386,30
0.4,0.6,0,0,102.0316941,118.0629942,0,0,217.1624929,0.255598456,30
0.4,0.6,0,0,102.0316941,118.0629942,0,0,217.1624929,0.32972973,30
0.4,0.6,0,0,102.0316941,118.0629942,0,0,217.1624929,0.399227799,30
0.4,0.6,0,0,102.0316941,118.0629942,0,0,217.1624929,0.459459459,30
0.4,0.6,0,0,102.0316941,118.0629942,0,0,217.1624929,0.515057915,30
0.4,0.6,0,0,102.0316941,118.0629942,0,0,217.1624929,0.033204633,20
0.4,0.6,0,0,102.0316941,118.0629942,0,0,217.1624929,0.07027027,20
0.4,0.6,0,0,102.0316941,118.0629942,0,0,217.1624929,0.121235521,20
0.4,0.6,0,0,102.0316941,118.0629942,0,0,217.1624929,0.186100386,20
0.4,0.6,0,0,102.0316941,118.0629942,0,0,217.1624929,0.255598456,20
0.4,0.6,0,0,102.0316941,118.0629942,0,0,217.1624929,0.325096525,20
0.4,0.6,0,0,102.0316941,118.0629942,0,0,217.1624929,0.399227799,20
0.4,0.6,0,0,102.0316941,118.0629942,0,0,217.1624929,0.033204633,10
0.4,0.6,0,0,102.0316941,118.0629942,0,0,217.1624929,0.074903475,10
0.4,0.6,0,0,102.0316941,118.0629942,0,0,217.1624929,0.121235521,10
0.4,0.6,0,0,102.0316941,118.0629942,0,0,217.1624929,0.181467181,10
0.4,0.6,0,0,102.0316941,118.0629942,0,0,217.1624929,0.26023166,10
0.4,0.6,0,0,102.0316941,118.0629942,0,0,217.1624929,0.325096525,10
0.4,0.6,0,0,102.0316941,118.0629942,0,0,217.1624929,0.394594595,10
0.4,0.6,0,0,102.0316941,118.0629942,0,0,217.1624929,0.033204633,0
0.4,0.6,0,0,102.0316941,118.0629942,0,0,217.1624929,0.074903475,0
0.4,0.6,0,0,102.0316941,118.0629942,0,0,217.1624929,0.121235521,0
0.4,0.6,0,0,102.0316941,118.0629942,0,0,217.1624929,0.181467181,0
0.4,0.6,0,0,102.0316941,118.0629942,0,0,217.1624929,0.255598456,0
0.4,0.6,0,0,102.0316941,118.0629942,0,0,217.1624929,0.325096525,0
0.4,0.6,0,0,102.0316941,118.0629942,0,0,217.1624929,0.399227799,0
0.4,0.6,0,0,102.0316941,118.0629942,0,0,217.1624929,0.033204633,-10
0.4,0.6,0,0,102.0316941,118.0629942,0,0,217.1624929,0.074903475,-10
0.4,0.6,0,0,102.0316941,118.0629942,0,0,217.1624929,0.125868726,-10
0.4,0.6,0,0,102.0316941,118.0629942,0,0,217.1624929,0.181467181,-10
0.4,0.6,0,0,102.0316941,118.0629942,0,0,217.1624929,0.255598456,-10
0.4,0.6,0,0,102.0316941,118.0629942,0,0,217.1624929,0.32972973,-10
0.4,0.6,0,0,102.0316941,118.0629942,0,0,217.1624929,0.399227799,-10
0.4,0.6,0,0,102.0316941,118.0629942,0,0,217.1624929,0.037837838,-20
0.4,0.6,0,0,102.0316941,118.0629942,0,0,217.1624929,0.074903475,-20
0.4,0.6,0,0,102.0316941,118.0629942,0,0,217.1624929,0.121235521,-20
0.4,0.6,0,0,102.0316941,118.0629942,0,0,217.1624929,0.181467181,-20
0.4,0.6,0,0,102.0316941,118.0629942,0,0,217.1624929,0.255598456,-20
0.4,0.6,0,0,102.0316941,118.0629942,0,0,217.1624929,0.32972973,-20
0.4,0.6,0,0,102.0316941,118.0629942,0,0,217.1624929,0.037837838,-30
0.4,0.6,0,0,102.0316941,118.0629942,0,0,217.1624929,0.07953668,-30
0.4,0.6,0,0,102.0316941,118.0629942,0,0,217.1624929,0.121235521,-30
0.4,0.6,0,0,102.0316941,118.0629942,0,0,217.1624929,0.181467181,-30
0.4,0.6,0,0,102.0316941,118.0629942,0,0,217.1624929,0.255598456,-30
0.4,0.6,0,0,102.0316941,118.0629942,0,0,217.1624929,0.037837838,-40
0.4,0.6,0,0,102.0316941,118.0629942,0,0,217.1624929,0.07953668,-40
0.4,0.6,0,0,102.0316941,118.0629942,0,0,217.1624929,0.121235521,-40
0.4,0.6,0,0,102.0316941,118.0629942,0,0,217.1624929,0.181467181,-40
0.4,0.6,0,0,102.0316941,118.0629942,0,0,217.1624929,0.26023166,-40
0.4,0.6,0,0,102.0316941,88.01604399,0,0,275.1237556,0.223255814,60
0.4,0.6,0,0,102.0316941,88.01604399,0,0,275.1237556,0.339534884,60
0.4,0.6,0,0,102.0316941,88.01604399,0,0,275.1237556,0.506976744,60
0.4,0.6,0,0,102.0316941,88.01604399,0,0,275.1237556,0.702325581,60
0.4,0.6,0,0,102.0316941,88.01604399,0,0,275.1237556,0.911627907,60
0.4,0.6,0,0,102.0316941,88.01604399,0,0,275.1237556,1.120930233,60
0.4,0.6,0,0,102.0316941,88.01604399,0,0,275.1237556,1.344186047,60
0.4,0.6,0,0,102.0316941,88.01604399,0,0,275.1237556,1.534883721,60
0.4,0.6,0,0,102.0316941,88.01604399,0,0,275.1237556,0.223255814,50
0.4,0.6,0,0,102.0316941,88.01604399,0,0,275.1237556,0.339534884,50
0.4,0.6,0,0,102.0316941,88.01604399,0,0,275.1237556,0.511627907,50
0.4,0.6,0,0,102.0316941,88.01604399,0,0,275.1237556,0.702325581,50
0.4,0.6,0,0,102.0316941,88.01604399,0,0,275.1237556,0.911627907,50
0.4,0.6,0,0,102.0316941,88.01604399,0,0,275.1237556,1.125581395,50
0.4,0.6,0,0,102.0316941,88.01604399,0,0,275.1237556,1.348837209,50
0.4,0.6,0,0,102.0316941,88.01604399,0,0,275.1237556,1.534883721,50
0.4,0.6,0,0,102.0316941,88.01604399,0,0,275.1237556,0.223255814,40
0.4,0.6,0,0,102.0316941,88.01604399,0,0,275.1237556,0.339534884,40
0.4,0.6,0,0,102.0316941,88.01604399,0,0,275.1237556,0.511627907,40
0.4,0.6,0,0,102.0316941,88.01604399,0,0,275.1237556,0.702325581,40
0.4,0.6,0,0,102.0316941,88.01604399,0,0,275.1237556,0.91627907,40
0.4,0.6,0,0,102.0316941,88.01604399,0,0,275.1237556,1.125581395,40
0.4,0.6,0,0,102.0316941,88.01604399,0,0,275.1237556,1.348837209,40
0.4,0.6,0,0,102.0316941,88.01604399,0,0,275.1237556,1.534883721,40
0.4,0.6,0,0,102.0316941,88.01604399,0,0,275.1237556,0.223255814,30
0.4,0.6,0,0,102.0316941,88.01604399,0,0,275.1237556,0.339534884,30
0.4,0.6,0,0,102.0316941,88.01604399,0,0,275.1237556,0.511627907,30
0.4,0.6,0,0,102.0316941,88.01604399,0,0,275.1237556,0.702325581,30
0.4,0.6,0,0,102.0316941,88.01604399,0,0,275.1237556,0.91627907,30
0.4,0.6,0,0,102.0316941,88.01604399,0,0,275.1237556,1.120930233,30
0.4,0.6,0,0,102.0316941,88.01604399,0,0,275.1237556,1.348837209,30
0.4,0.6,0,0,102.0316941,88.01604399,0,0,275.1237556,1.534883721,30
0.4,0.6,0,0,102.0316941,88.01604399,0,0,275.1237556,0.223255814,20
0.4,0.6,0,0,102.0316941,88.01604399,0,0,275.1237556,0.339534884,20
0.4,0.6,0,0,102.0316941,88.01604399,0,0,275.1237556,0.511627907,20
0.4,0.6,0,0,102.0316941,88.01604399,0,0,275.1237556,0.702325581,20
0.4,0.6,0,0,102.0316941,88.01604399,0,0,275.1237556,0.91627907,20
0.4,0.6,0,0,102.0316941,88.01604399,0,0,275.1237556,1.120930233,20
0.4,0.6,0,0,102.0316941,88.01604399,0,0,275.1237556,1.348837209,20
0.4,0.6,0,0,102.0316941,88.01604399,0,0,275.1237556,1.534883721,20
0.4,0.6,0,0,102.0316941,88.01604399,0,0,275.1237556,0.223255814,10
0.4,0.6,0,0,102.0316941,88.01604399,0,0,275.1237556,0.339534884,10
0.4,0.6,0,0,102.0316941,88.01604399,0,0,275.1237556,0.511627907,10
0.4,0.6,0,0,102.0316941,88.01604399,0,0,275.1237556,0.702325581,10
0.4,0.6,0,0,102.0316941,88.01604399,0,0,275.1237556,0.91627907,10
0.4,0.6,0,0,102.0316941,88.01604399,0,0,275.1237556,1.120930233,10
0.4,0.6,0,0,102.0316941,88.01604399,0,0,275.1237556,1.348837209,10
0.4,0.6,0,0,102.0316941,88.01604399,0,0,275.1237556,1.534883721,10
0.4,0.6,0,0,102.0316941,88.01604399,0,0,275.1237556,0.223255814,0
0.4,0.6,0,0,102.0316941,88.01604399,0,0,275.1237556,0.334883721,0
0.4,0.6,0,0,102.0316941,88.01604399,0,0,275.1237556,0.511627907,0
0.4,0.6,0,0,102.0316941,88.01604399,0,0,275.1237556,0.697674419,0
0.4,0.6,0,0,102.0316941,88.01604399,0,0,275.1237556,0.91627907,0
0.4,0.6,0,0,102.0316941,88.01604399,0,0,275.1237556,1.120930233,0
0.4,0.6,0,0,102.0316941,88.01604399,0,0,275.1237556,1.348837209,0
0.4,0.6,0,0,102.0316941,88.01604399,0,0,275.1237556,1.534883721,0
0.4,0.6,0,0,102.0316941,88.01604399,0,0,275.1237556,0.223255814,-10
0.4,0.6,0,0,102.0316941,88.01604399,0,0,275.1237556,0.334883721,-10
0.4,0.6,0,0,102.0316941,88.01604399,0,0,275.1237556,0.511627907,-10
0.4,0.6,0,0,102.0316941,88.01604399,0,0,275.1237556,0.697674419,-10
0.4,0.6,0,0,102.0316941,88.01604399,0,0,275.1237556,0.91627907,-10
0.4,0.6,0,0,102.0316941,88.01604399,0,0,275.1237556,1.125581395,-10
0.4,0.6,0,0,102.0316941,88.01604399,0,0,275.1237556,1.344186047,-10
0.4,0.6,0,0,102.0316941,88.01604399,0,0,275.1237556,1.534883721,-10
0.4,0.6,0,0,102.0316941,88.01604399,0,0,275.1237556,0.339534884,-20
0.4,0.6,0,0,102.0316941,88.01604399,0,0,275.1237556,0.511627907,-20
0.4,0.6,0,0,102.0316941,88.01604399,0,0,275.1237556,0.697674419,-20
0.4,0.6,0,0,102.0316941,88.01604399,0,0,275.1237556,0.91627907,-20
0.4,0.6,0,0,102.0316941,88.01604399,0,0,275.1237556,1.125581395,-20
0.4,0.6,0,0,102.0316941,88.01604399,0,0,275.1237556,1.344186047,-20
0.4,0.6,0,0,102.0316941,88.01604399,0,0,275.1237556,1.534883721,-20
0.4,0.6,0,0,102.0316941,88.01604399,0,0,275.1237556,0.91627907,-30
0.4,0.6,0,0,102.0316941,88.01604399,0,0,275.1237556,1.120930233,-30
0.4,0.6,0,0,102.0316941,88.01604399,0,0,275.1237556,1.344186047,-30
0.4,0.6,0,0,102.0316941,88.01604399,0,0,275.1237556,1.534883721,-30
0.3,0.7,0,0,102.0316941,88.01604399,0,0,275.1237556,0.051162791,60
0.3,0.7,0,0,102.0316941,88.01604399,0,0,275.1237556,0.093023256,60
0.3,0.7,0,0,102.0316941,88.01604399,0,0,275.1237556,0.139534884,60
0.3,0.7,0,0,102.0316941,88.01604399,0,0,275.1237556,0.190697674,60
0.3,0.7,0,0,102.0316941,88.01604399,0,0,275.1237556,0.246511628,60
0.3,0.7,0,0,102.0316941,88.01604399,0,0,275.1237556,0.28372093,60
0.3,0.7,0,0,102.0316941,88.01604399,0,0,275.1237556,0.325581395,60
0.3,0.7,0,0,102.0316941,88.01604399,0,0,275.1237556,0.358139535,60
0.3,0.7,0,0,102.0316941,88.01604399,0,0,275.1237556,0.051162791,50
0.3,0.7,0,0,102.0316941,88.01604399,0,0,275.1237556,0.093023256,50
0.3,0.7,0,0,102.0316941,88.01604399,0,0,275.1237556,0.139534884,50
0.3,0.7,0,0,102.0316941,88.01604399,0,0,275.1237556,0.190697674,50
0.3,0.7,0,0,102.0316941,88.01604399,0,0,275.1237556,0.246511628,50
0.3,0.7,0,0,102.0316941,88.01604399,0,0,275.1237556,0.28372093,50
0.3,0.7,0,0,102.0316941,88.01604399,0,0,275.1237556,0.325581395,50
0.3,0.7,0,0,102.0316941,88.01604399,0,0,275.1237556,0.358139535,50
0.3,0.7,0,0,102.0316941,88.01604399,0,0,275.1237556,0.051162791,40
0.3,0.7,0,0,102.0316941,88.01604399,0,0,275.1237556,0.093023256,40
0.3,0.7,0,0,102.0316941,88.01604399,0,0,275.1237556,0.144186047,40
0.3,0.7,0,0,102.0316941,88.01604399,0,0,275.1237556,0.190697674,40
0.3,0.7,0,0,102.0316941,88.01604399,0,0,275.1237556,0.246511628,40
0.3,0.7,0,0,102.0316941,88.01604399,0,0,275.1237556,0.28372093,40
0.3,0.7,0,0,102.0316941,88.01604399,0,0,275.1237556,0.325581395,40
0.3,0.7,0,0,102.0316941,88.01604399,0,0,275.1237556,0.358139535,40
0.3,0.7,0,0,102.0316941,88.01604399,0,0,275.1237556,0.055813953,30
0.3,0.7,0,0,102.0316941,88.01604399,0,0,275.1237556,0.093023256,30
0.3,0.7,0,0,102.0316941,88.01604399,0,0,275.1237556,0.144186047,30
0.3,0.7,0,0,102.0316941,88.01604399,0,0,275.1237556,0.190697674,30
0.3,0.7,0,0,102.0316941,88.01604399,0,0,275.1237556,0.241860465,30
0.3,0.7,0,0,102.0316941,88.01604399,0,0,275.1237556,0.288372093,30
0.3,0.7,0,0,102.0316941,88.01604399,0,0,275.1237556,0.325581395,30
0.3,0.7,0,0,102.0316941,88.01604399,0,0,275.1237556,0.362790698,30
0.3,0.7,0,0,102.0316941,88.01604399,0,0,275.1237556,0.055813953,20
0.3,0.7,0,0,102.0316941,88.01604399,0,0,275.1237556,0.093023256,20
0.3,0.7,0,0,102.0316941,88.01604399,0,0,275.1237556,0.144186047,20
0.3,0.7,0,0,102.0316941,88.01604399,0,0,275.1237556,0.195348837,20
0.3,0.7,0,0,102.0316941,88.01604399,0,0,275.1237556,0.241860465,20
0.3,0.7,0,0,102.0316941,88.01604399,0,0,275.1237556,0.28372093,20
0.3,0.7,0,0,102.0316941,88.01604399,0,0,275.1237556,0.325581395,20
0.3,0.7,0,0,102.0316941,88.01604399,0,0,275.1237556,0.362790698,20
0.3,0.7,0,0,102.0316941,88.01604399,0,0,275.1237556,0.055813953,10
0.3,0.7,0,0,102.0316941,88.01604399,0,0,275.1237556,0.093023256,10
0.3,0.7,0,0,102.0316941,88.01604399,0,0,275.1237556,0.144186047,10
0.3,0.7,0,0,102.0316941,88.01604399,0,0,275.1237556,0.195348837,10
0.3,0.7,0,0,102.0316941,88.01604399,0,0,275.1237556,0.241860465,10
0.3,0.7,0,0,102.0316941,88.01604399,0,0,275.1237556,0.28372093,10
0.3,0.7,0,0,102.0316941,88.01604399,0,0,275.1237556,0.325581395,10
0.3,0.7,0,0,102.0316941,88.01604399,0,0,275.1237556,0.362790698,10
0.3,0.7,0,0,102.0316941,88.01604399,0,0,275.1237556,0.055813953,0
0.3,0.7,0,0,102.0316941,88.01604399,0,0,275.1237556,0.093023256,0
0.3,0.7,0,0,102.0316941,88.01604399,0,0,275.1237556,0.144186047,0
0.3,0.7,0,0,102.0316941,88.01604399,0,0,275.1237556,0.195348837,0
0.3,0.7,0,0,102.0316941,88.01604399,0,0,275.1237556,0.237209302,0
0.3,0.7,0,0,102.0316941,88.01604399,0,0,275.1237556,0.28372093,0
0.3,0.7,0,0,102.0316941,88.01604399,0,0,275.1237556,0.325581395,0
0.3,0.7,0,0,102.0316941,88.01604399,0,0,275.1237556,0.358139535,0
0.3,0.7,0,0,102.0316941,88.01604399,0,0,275.1237556,0.055813953,-10
0.3,0.7,0,0,102.0316941,88.01604399,0,0,275.1237556,0.093023256,-10
0.3,0.7,0,0,102.0316941,88.01604399,0,0,275.1237556,0.144186047,-10
0.3,0.7,0,0,102.0316941,88.01604399,0,0,275.1237556,0.195348837,-10
0.3,0.7,0,0,102.0316941,88.01604399,0,0,275.1237556,0.237209302,-10
0.3,0.7,0,0,102.0316941,88.01604399,0,0,275.1237556,0.279069767,-10
0.3,0.7,0,0,102.0316941,88.01604399,0,0,275.1237556,0.330232558,-10
0.3,0.7,0,0,102.0316941,88.01604399,0,0,275.1237556,0.358139535,-10
0.3,0.7,0,0,102.0316941,88.01604399,0,0,275.1237556,0.055813953,-20
0.3,0.7,0,0,102.0316941,88.01604399,0,0,275.1237556,0.097674419,-20
0.3,0.7,0,0,102.0316941,88.01604399,0,0,275.1237556,0.144186047,-20
0.3,0.7,0,0,102.0316941,88.01604399,0,0,275.1237556,0.195348837,-20
0.3,0.7,0,0,102.0316941,88.01604399,0,0,275.1237556,0.241860465,-20
0.3,0.7,0,0,102.0316941,88.01604399,0,0,275.1237556,0.279069767,-20
0.3,0.7,0,0,102.0316941,88.01604399,0,0,275.1237556,0.320930233,-20
0.3,0.7,0,0,102.0316941,88.01604399,0,0,275.1237556,0.362790698,-20
0.3,0.7,0,0,102.0316941,88.01604399,0,0,275.1237556,0.055813953,-30
0.3,0.7,0,0,102.0316941,88.01604399,0,0,275.1237556,0.093023256,-30
0.3,0.7,0,0,102.0316941,88.01604399,0,0,275.1237556,0.144186047,-30
0.3,0.7,0,0,102.0316941,88.01604399,0,0,275.1237556,0.195348837,-30
0.3,0.7,0,0,102.0316941,88.01604399,0,0,275.1237556,0.241860465,-30
0.3,0.7,0,0,102.0316941,88.01604399,0,0,275.1237556,0.28372093,-30
0.3,0.7,0,0,102.0316941,88.01604399,0,0,275.1237556,0.320930233,-30
0.3,0.7,0,0,102.0316941,88.01604399,0,0,275.1237556,0.358139535,-30
0.3,0.7,0,0,102.0316941,88.01604399,0,0,275.1237556,0.055813953,-40
0.3,0.7,0,0,102.0316941,88.01604399,0,0,275.1237556,0.093023256,-40
0.3,0.7,0,0,102.0316941,88.01604399,0,0,275.1237556,0.144186047,-40
0.3,0.7,0,0,102.0316941,88.01604399,0,0,275.1237556,0.195348837,-40
0.3,0.7,0,0,102.0316941,88.01604399,0,0,275.1237556,0.241860465,-40
0.3,0.7,0,0,102.0316941,88.01604399,0,0,275.1237556,0.28372093,-40
0.3,0.7,0,0,102.0316941,88.01604399,0,0,275.1237556,0.320930233,-40
0.3,0.7,0,0,102.0316941,88.01604399,0,0,275.1237556,0.358139535,-40
0.4,0.6,0,0,102.0316941,88.01604399,0,0,217.1624929,0.08372093,60
0.4,0.6,0,0,102.0316941,88.01604399,0,0,217.1624929,0.186046512,60
0.4,0.6,0,0,102.0316941,88.01604399,0,0,217.1624929,0.320930233,60
0.4,0.6,0,0,102.0316941,88.01604399,0,0,217.1624929,0.474418605,60
0.4,0.6,0,0,102.0316941,88.01604399,0,0,217.1624929,0.674418605,60
0.4,0.6,0,0,102.0316941,88.01604399,0,0,217.1624929,0.91627907,60
0.4,0.6,0,0,102.0316941,88.01604399,0,0,217.1624929,1.139534884,60
0.4,0.6,0,0,102.0316941,88.01604399,0,0,217.1624929,1.372093023,60
0.4,0.6,0,0,102.0316941,88.01604399,0,0,217.1624929,1.558139535,60
0.4,0.6,0,0,102.0316941,88.01604399,0,0,217.1624929,0.08372093,50
0.4,0.6,0,0,102.0316941,88.01604399,0,0,217.1624929,0.190697674,50
0.4,0.6,0,0,102.0316941,88.01604399,0,0,217.1624929,0.320930233,50
0.4,0.6,0,0,102.0316941,88.01604399,0,0,217.1624929,0.474418605,50
0.4,0.6,0,0,102.0316941,88.01604399,0,0,217.1624929,0.674418605,50
0.4,0.6,0,0,102.0316941,88.01604399,0,0,217.1624929,0.91627907,50
0.4,0.6,0,0,102.0316941,88.01604399,0,0,217.1624929,1.144186047,50
0.4,0.6,0,0,102.0316941,88.01604399,0,0,217.1624929,1.376744186,50
0.4,0.6,0,0,102.0316941,88.01604399,0,0,217.1624929,1.558139535,50
0.4,0.6,0,0,102.0316941,88.01604399,0,0,217.1624929,0.08372093,40
0.4,0.6,0,0,102.0316941,88.01604399,0,0,217.1624929,0.190697674,40
0.4,0.6,0,0,102.0316941,88.01604399,0,0,217.1624929,0.320930233,40
0.4,0.6,0,0,102.0316941,88.01604399,0,0,217.1624929,0.474418605,40
0.4,0.6,0,0,102.0316941,88.01604399,0,0,217.1624929,0.674418605,40
0.4,0.6,0,0,102.0316941,88.01604399,0,0,217.1624929,0.91627907,40
0.4,0.6,0,0,102.0316941,88.01604399,0,0,217.1624929,1.139534884,40
0.4,0.6,0,0,102.0316941,88.01604399,0,0,217.1624929,1.372093023,40
0.4,0.6,0,0,102.0316941,88.01604399,0,0,217.1624929,1.558139535,40
0.4,0.6,0,0,102.0316941,88.01604399,0,0,217.1624929,0.08372093,30
0.4,0.6,0,0,102.0316941,88.01604399,0,0,217.1624929,0.186046512,30
0.4,0.6,0,0,102.0316941,88.01604399,0,0,217.1624929,0.320930233,30
0.4,0.6,0,0,102.0316941,88.01604399,0,0,217.1624929,0.474418605,30
0.4,0.6,0,0,102.0316941,88.01604399,0,0,217.1624929,0.674418605,30
0.4,0.6,0,0,102.0316941,88.01604399,0,0,217.1624929,0.91627907,30
0.4,0.6,0,0,102.0316941,88.01604399,0,0,217.1624929,1.139534884,30
0.4,0.6,0,0,102.0316941,88.01604399,0,0,217.1624929,1.372093023,30
0.4,0.6,0,0,102.0316941,88.01604399,0,0,217.1624929,1.558139535,30
0.4,0.6,0,0,102.0316941,88.01604399,0,0,217.1624929,0.088372093,20
0.4,0.6,0,0,102.0316941,88.01604399,0,0,217.1624929,0.186046512,20
0.4,0.6,0,0,102.0316941,88.01604399,0,0,217.1624929,0.320930233,20
0.4,0.6,0,0,102.0316941,88.01604399,0,0,217.1624929,0.474418605,20
0.4,0.6,0,0,102.0316941,88.01604399,0,0,217.1624929,0.679069767,20
0.4,0.6,0,0,102.0316941,88.01604399,0,0,217.1624929,0.91627907,20
0.4,0.6,0,0,102.0316941,88.01604399,0,0,217.1624929,1.139534884,20
0.4,0.6,0,0,102.0316941,88.01604399,0,0,217.1624929,1.372093023,20
0.4,0.6,0,0,102.0316941,88.01604399,0,0,217.1624929,1.558139535,20
0.4,0.6,0,0,102.0316941,88.01604399,0,0,217.1624929,0.088372093,10
0.4,0.6,0,0,102.0316941,88.01604399,0,0,217.1624929,0.186046512,10
0.4,0.6,0,0,102.0316941,88.01604399,0,0,217.1624929,0.320930233,10
0.4,0.6,0,0,102.0316941,88.01604399,0,0,217.1624929,0.474418605,10
0.4,0.6,0,0,102.0316941,88.01604399,0,0,217.1624929,0.679069767,10
0.4,0.6,0,0,102.0316941,88.01604399,0,0,217.1624929,0.911627907,10
0.4,0.6,0,0,102.0316941,88.01604399,0,0,217.1624929,1.139534884,10
0.4,0.6,0,0,102.0316941,88.01604399,0,0,217.1624929,1.372093023,10
0.4,0.6,0,0,102.0316941,88.01604399,0,0,217.1624929,1.558139535,10
0.4,0.6,0,0,102.0316941,88.01604399,0,0,217.1624929,0.088372093,0
0.4,0.6,0,0,102.0316941,88.01604399,0,0,217.1624929,0.186046512,0
0.4,0.6,0,0,102.0316941,88.01604399,0,0,217.1624929,0.320930233,0
0.4,0.6,0,0,102.0316941,88.01604399,0,0,217.1624929,0.474418605,0
0.4,0.6,0,0,102.0316941,88.01604399,0,0,217.1624929,0.679069767,0
0.4,0.6,0,0,102.0316941,88.01604399,0,0,217.1624929,0.91627907,0
0.4,0.6,0,0,102.0316941,88.01604399,0,0,217.1624929,1.144186047,0
0.4,0.6,0,0,102.0316941,88.01604399,0,0,217.1624929,1.372093023,0
0.4,0.6,0,0,102.0316941,88.01604399,0,0,217.1624929,1.558139535,0
0.4,0.6,0,0,102.0316941,88.01604399,0,0,217.1624929,0.093023256,-10
0.4,0.6,0,0,102.0316941,88.01604399,0,0,217.1624929,0.190697674,-10
0.4,0.6,0,0,102.0316941,88.01604399,0,0,217.1624929,0.320930233,-10
0.4,0.6,0,0,102.0316941,88.01604399,0,0,217.1624929,0.474418605,-10
0.4,0.6,0,0,102.0316941,88.01604399,0,0,217.1624929,0.679069767,-10
0.4,0.6,0,0,102.0316941,88.01604399,0,0,217.1624929,0.91627907,-10
0.4,0.6,0,0,102.0316941,88.01604399,0,0,217.1624929,1.139534884,-10
0.4,0.6,0,0,102.0316941,88.01604399,0,0,217.1624929,1.372093023,-10
0.4,0.6,0,0,102.0316941,88.01604399,0,0,217.1624929,0.91627907,-20
0.4,0.6,0,0,102.0316941,88.01604399,0,0,217.1624929,1.144186047,-20
0.4,0.6,0,0,102.0316941,88.01604399,0,0,217.1624929,1.376744186,-20
0.3,0.7,0,0,102.0316941,118.0629942,0,0,217.1624929,0.097674419,60
0.3,0.7,0,0,102.0316941,118.0629942,0,0,217.1624929,0.144186047,60
0.3,0.7,0,0,102.0316941,118.0629942,0,0,217.1624929,0.181395349,60
